customer_tweet_id,customer_text,reply_text,suggested_intent,human_intent,suggestion_status,label_source
1157322,@AppleSupport iOS 11.0.3,"@392245 Have you tried a simple restart since updating your device? If not, let's restart: https://t.co/OWRDHWSt4h Does that help? https://t.co/GDrqU22YpT",ios_software_issue,ios_software_issue,review_required,human_review_required
1180597,i'm actually so pressed. where have my photos gone? guess who's swapping to another phone company @115858,"@397676 We know how important your photos are. To verify, were they in the Photos app or another location? We'll do our best to help.",general_inquiry,general_inquiry,review_required,human_review_required
2774298,Hey @115858! Love my iPhone X.  Some of my apps are crashing.  How long could these apps take to update to your new technology?,"@775340 We're glad to hear that you love your iPhone X! What apps do you notice that quit unexpectedly? If they are third party ones you've downloaded check out this link: https://t.co/fUZ0NRJxcn
DM us if they are Apple apps you need some assistance with. https://t.co/GDrqU22YpT",ios_software_issue,ios_software_issue,review_required,human_review_required
1217559,@AppleSupport Your cyber hub rep (Gurgaon) has sent the phone to Bangalore to diagnose the issue.,@405701 Thank you for contacting us. Please send us what happened to your device in a DM. https://t.co/GDrqU22YpT,general_inquiry,general_inquiry,review_required,human_review_required
1144193,@AppleSupport Hey how much time is expected to raise the application on the store App Store,@389301 We want to see how we can help. Are you experiencing delays in response when using the App Store? Provide us more details.,app_store_purchase,app_store_purchase,review_required,human_review_required
596935,"@AppleSupport 
Hi! 
I have formatted my MacBook Pro, and since then this ""Keychain"" pops keep bothering me, and won't accept my password either! How to get rid of it please? https://t.co/IDMmEgXdGx",@261512 The Local Items keychain is a part of Keychain Access. Let’s gather some more information. When you formatted your MacBook Pro did you create a new user and login password? Send us a DM with the details. https://t.co/GDrqU22YpT,apple_id_account,apple_id_account,review_required,human_review_required
1346679,"@AppleSupport @434036 Chat doesn’t work either.. spins and then says “Chat is unavailable at this time, try again later”",@363184 We'll do our best to help out. Send us a DM and we'll work together from there. https://t.co/GDrqU22YpT,general_inquiry,general_inquiry,review_required,human_review_required
2285870,Can you explain this?! @115858 @AppleSupport https://t.co/rQC71MLKnL,@664236 Let's restart the device and clean any debris on the surface of the screen. Let us know if the issue persists.,general_inquiry,general_inquiry,review_required,human_review_required
971696,@115858: iOS 11.0.2 is an iPhone killer. Drains battery life at 1%/minute during use - turning it into a landline. When will there be a fix?,@350510 We want you to enjoy using your iPhone without worrying about battery life. Have you updated to iOS 11.0.3 yet? Try &amp; let us know.,battery_power_issue,battery_power_issue,review_required,human_review_required
1656623,Awesome @115858 I have a 1200 FUCKING PAPER WEIGHT AND YOU FUCKS CANT DO ANYTHING ABOUT IT!!!,@505512 We want to help! DM us and let us know more about the issues you are having. https://t.co/GDrqU22YpT,general_inquiry,general_inquiry,review_required,human_review_required
481717,@115858 @917 why is the iPhone X Snapchat quality worse than the iPhone 6? Please fix it.,@229495 Let's take a look at this together. Is SnapChat the only application that you're noticing a quality difference in? Let us know in DM and we'll get started. https://t.co/GDrqU22YpT,general_inquiry,general_inquiry,review_required,human_review_required
1540557,@AppleSupport I updated my software and I am still unable to see the new emojis. When will you fix this?,@477445 We'd like to help you enjoy the new iOS update. DM us and we'll continue with you there. https://t.co/GDrqU22YpT,ios_software_issue,ios_software_issue,review_required,human_review_required
582772,I updated to Sierra on my iMac and now final cut has an X on it and it won’t let me redownload it &amp; it wants me to REBUY a 300 app 😭🤷🏼‍♀️ @AppleSupport,@257414 We want to make sure we do everything we can to help you. Are you signed in to the App Store?,ios_software_issue,ios_software_issue,review_required,human_review_required
1456632,@AppleSupport photos deleted unexpectedly and phone is now stuck into restore mode but phone is unable to restore error code 6.,@458085 Let's take a look at this together so you can get back to enjoying your iPhone. What kind of computer are you using?,general_inquiry,general_inquiry,review_required,human_review_required
1692561,@AppleSupport That hack didn’t work...,@167574 We'd love to help. Do you have any other text replacements configured? Please DM us. Let us know which version of iOS you're using. https://t.co/GDrqU22YpT,general_inquiry,general_inquiry,review_required,human_review_required
1410770,"@AppleSupport I connected it after restarting my iPhone twice, but it did not get better. My lightning cable is new one.","@447897 Got it, thanks!. Let us know if the steps in the guide help. Also, what's the iOS version number in Settings &gt; General &gt; About?",general_inquiry,general_inquiry,review_required,human_review_required
845822,@AppleSupport Give me some credit! That was the first thing I tried....problem persists,@321037 Thanks for trying those steps. Let's follow up in DM. We'll take a further look there. https://t.co/GDrqU22YpT,general_inquiry,general_inquiry,review_required,human_review_required
1062207,@AppleSupport Hmmm iOS 11.0.3 doesn’t seem to want to install on my 7 Plus. https://t.co/CeFt6gxACE,@370799 We can get to the bottom of this together. Try the steps here: https://t.co/Ui1yTnOCUz and let us know how it goes.,ios_software_issue,ios_software_issue,review_required,human_review_required
503585,@AppleSupport Random. I’m running 10.13.1. The computer is about 8 months old. This just started with my last OS update.,@235352 Let's see if we can better isolate out what is causing the behavior. Does the same thing happen when using the computer in safe mode? https://t.co/PQ4LSYhUTY,ios_software_issue,ios_software_issue,review_required,human_review_required
2206801,"@AppleSupport I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ can’t use the I️ I️ I️ I️ I️ after the recent update I️ am not sure what to do, my phone is useless without the use of the letter I️",@533801 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,ios_software_issue,ios_software_issue,review_required,human_review_required
105438,@AppleSupport how do i make a service complaint?? Disappointed in my service for my⌚️ repair 😡,@139292 We can assist you. Please DM us via the following link for any details you can provide and we'll help you from there. https://t.co/GDrqU22YpT,general_inquiry,general_inquiry,review_required,human_review_required
282836,"@AppleSupport Ever since I upgraded my iPad Pro to iOS 11 &amp; 11.0.2, I haven’t been able to open OXF files in MoneyWiz.",@183381 Is that the only app giving you issues? DM us the details. https://t.co/GDrqU22YpT,ios_software_issue,ios_software_issue,review_required,human_review_required
2289436,@AppleSupport Repair didn’t work 😭 https://t.co/pjrjGGfBUL,"@118106 If you haven't already tried these steps, DM us which macOS you had installed: https://t.co/kssylGcBhT https://t.co/GDrqU22YpT",general_inquiry,general_inquiry,review_required,human_review_required
1734380,"Caroline hates this I️ thing. So Caroline will be speaking in third person about herself until further notice. Also, fuck you @115858",@358821 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,general_inquiry,general_inquiry,review_required,human_review_required
1978470,"why is @115858 Store #GeniusBar appt always so painful!! replacement powerbeats headphones only have 90d warranty, broken again! 😣",@585803 We'd like to better understand what's happening to see how we can help over Twitter. Please DM us more details here: https://t.co/GDrqU22YpT,battery_power_issue,general_inquiry,review_required,human_review_required
1521241,@AppleSupport my late 2012 MBP 15” retina laptop keeps shutting down at about 30% battery and won’t re-start saying no battery remaining,@418182 We'll be happy to look into your battery concerns. Do you have the AC Adapter connected when attempting to restart?,battery_power_issue,battery_power_issue,review_required,human_review_required
2309420,"@115858 please, please, please, FIX this shit",@669825 What exactly are you having issues with? We here to help.,general_inquiry,general_inquiry,review_required,human_review_required
267748,"@AppleSupport upgraded to 11.02 and now that battery literally counts down before my eyes, and then stays on 1% for 20 mins b4 power off!",@179838 We've got your back. Please DM us the device you're using. We'll figure this out together. https://t.co/GDrqU22YpT,battery_power_issue,battery_power_issue,review_required,human_review_required
403574,@AppleSupport No don’t use low power mode it’s an iPhone 5s,@211521 Let's meet up in DM to get some specific information about your device and proceed with support options. https://t.co/GDrqU22YpT,battery_power_issue,general_inquiry,review_required,human_review_required
2349372,"@AppleSupport it freezes constantly, doesn’t hold a charge, the lock button works 50% of the time. this phone is only four months old with zero cracks or water damage",@679108 Do you notice the freezing during anything more so than others? Like certain applications or functions. Do any steps you take temporarily remedy or help this like rebooting the iPhone?,battery_power_issue,battery_power_issue,review_required,human_review_required
2205952,@AppleSupport @644987 My MAC had been updating for 22 hours...then crashed,"@644986 We'd like to help. By any chance prior to attempting the update, did you have an existing backup of your data through Time Machine? Here's our support article with more information about Time Machine: https://t.co/akF5bbnAQt",ios_software_issue,ios_software_issue,review_required,human_review_required
146777,"@AppleSupport iPhone 6, ios 11.1.2. and i’m not to brave to upgrading, becuse from ios 11 is my iphone slower, and slower as it upgraded.",@149321 Thanks for that info. Could you tell us what you were doing when this happened? Did you exit an app in landscape mode?,ios_software_issue,ios_software_issue,review_required,human_review_required
304459,"@AppleSupport Hi, I’m in Australia and using a iPhone 7Plus",@188706 Thank you very much. What iOS are you using at the moment? Please DM your answer and we'll see you there! https://t.co/GDrqU22YpT,general_inquiry,general_inquiry,review_required,human_review_required
2123267,"Is there any way to get rid of IOS 11? The battery drain is making my phone unusable. If you haven’t updated yet, DON’T! @AppleSupport",@625477 Thanks for reaching out to us for support. We would love to help you. Please DM us so that we can look into this together. https://t.co/GDrqU22YpT,battery_power_issue,battery_power_issue,review_required,human_review_required
2279901,Hey @115858  when the hell are you fixing this glitch. I’m tired of seeing I️,"@662812 We want your keyboard working for you; we'll do all we can to help. To start, we released iOS 11.1.1 which is meant to address this issue. If you haven't already, let's update with these steps: https://t.co/ahjigcvFRG",ios_software_issue,ios_software_issue,review_required,human_review_required
2049879,"@AppleSupport Sure have. Error occurred again this am. Notification when turned phone on, no message to be found on device and no notification to open",@606181 Let's continue troubleshooting this in DM. Let us know which country you're in and we'll go from there. https://t.co/GDrqU2kzhr,general_inquiry,general_inquiry,review_required,human_review_required
92777,"@AppleSupport A complete muck up from High Sierra. Desktop now will not boot up, will not start in Safe Mode, or any mode. Cannot access Disk Utility. Looks like your Apple software ate itself and loads of pre-2014 computers. Whaaaat?",@136096 Let's help get your Mac up and running again. Tell us in more detail what happens when you start the Mac. What do you see on the screen?,ios_software_issue,ios_software_issue,review_required,human_review_required
2516088,My phone will not hold a charge @115858 run me a new iPhone 😡,@716758 We want to help.  Send us a DM letting us know which country you are located in to get started. https://t.co/GDrqU22YpT,battery_power_issue,battery_power_issue,review_required,human_review_required
2615325,@AppleSupport I have paypal set as my payment method so why does this pop up?? https://t.co/OokV4CkFI4,@261295 Let's team up and work this out together. Please meet us in DM and we'll be happy to take a closer look into this with you. https://t.co/GDrqU22YpT,billing_refund,billing_refund,review_required,human_review_required
2367795,@AppleSupport Please fix the problem in the iOS 11 versions that cause phones to freeze! Having to do too many hard restarts!,@683388 We can help you get this sorted out. Can you tell us which iOS version you are currently using? DM us the response here: https://t.co/GDrqU22YpT,ios_software_issue,ios_software_issue,review_required,human_review_required
2144608,@AppleSupport Yeah thanks for absolutely nothing,"@630521 If the workaround isn't working, let's continue working together in DM. https://t.co/GDrqU22YpT",general_inquiry,general_inquiry,review_required,human_review_required
647336,hey @AppleSupport ! I have some questions regarding running bootcamp on my mac (:,@273763 Let's look into this for you. Send us a DM and we can try to help. https://t.co/GDrqU22YpT,general_inquiry,general_inquiry,review_required,human_review_required
2112739,@AppleSupport my iphone 6s won't update anymore help,@623015 We're happy to assist. Let's try working through a few steps listed here: https://t.co/p76Gaa97kg Let us know if that helps.,ios_software_issue,ios_software_issue,review_required,human_review_required
1967697,ok @115858 @115858 @115858 @115858 WHY DID YOU TRY TO BURN MY CAR DOWN. Please explain. https://t.co/4ncP4xIiux,"@583066 Hey, there. We certainly want to work with you to look into some options. Let's meet in DM and we'll go from there. https://t.co/GDrqU22YpT",general_inquiry,general_inquiry,review_required,human_review_required
2067835,@AppleSupport ios 11 on iphone 6 is very slow. please fix it,"@611503 We want your iPhone to work seamlessly with iOS 11. Which apps are running slowly? DM us, and we'll find a solution together. https://t.co/GDrqU22YpT",ios_software_issue,ios_software_issue,review_required,human_review_required
1187135,@115858 your Health app has been awful at refreshing these past two days #annoy,@399152 Hi there. What happens when trying to refresh in the Health app? What's your iOS version?,general_inquiry,general_inquiry,review_required,human_review_required
509539,@AppleSupport Please help with my Girlfriends Iphone 8plus . We got the phone 3 weeks ago and voice keeps dropping during the call. Went to Apple store Northridge CA 3 times but was rudely rejected and staff refused to replace the phone. Feeling frustrated😑😞,"@237056 We'll certainly help however we can. So we can gather some further details, let's chat over in Direct Message. https://t.co/GDrqU22YpT",general_inquiry,general_inquiry,review_required,human_review_required
1753202,"@AppleSupport Hi, I tried them all, it’s no help. I believe it is a problem with the new iOS. Is there anything else I can do?",@528110 OK we'd be happy to further investigate your battery. Send us a DM to continue. https://t.co/GDrqU22YpT,ios_software_issue,ios_software_issue,review_required,human_review_required
1932931,"@AppleSupport hi, people can’t hear me unless I put it on speaker. Can you please help me",@575191 We'd be happy to look into this with you more in detail.  Please reach out to us via DM and we'll get started. https://t.co/GDrqU22YpT,device_hardware_issue,device_hardware_issue,review_required,human_review_required
359538,Pq eu n to conseguindo reinstalar apps da App Store???? @AppleSupport #AppStore,"@201146 Since our Twitter support is available in English, get help at https://t.co/IBIY3vMgPj or join https://t.co/pvaOFfPbjt",app_store_purchase,app_store_purchase,review_required,human_review_required
774677,"@AppleSupport
Is there a way to disable hyperlinks in iOS Notes.
When I note a number it thinks it’s a phone number or date/time.
Annoying.",@305074 We'd be happy to help. Which Apple device are you currently using?,ios_software_issue,ios_software_issue,review_required,human_review_required
1693344,@AppleSupport why is this happening on my new MacBook Pro? https://t.co/ptmW2mO6yJ,@513890 We'd like to help! Send us a DM with the country that you are located in to continue. https://t.co/GDrqU22YpT,general_inquiry,general_inquiry,review_required,human_review_required
188437,@AppleSupport Only Live Photo is turned on which for some reason also doesn’t work on my phone,"@160220 OK, got it. Go ahead and send us over a DM when you have a moment. We'll pick things back up there. https://t.co/GDrqU22YpT",general_inquiry,general_inquiry,review_required,human_review_required
1356390,". @115858 online chat not working, call in and it hangs up on you. I want to fix the incorrect shipping address! You're killing me smalls.",@390987 Our online store support team will be the ones to handle it. Please try contacting them again.,general_inquiry,general_inquiry,review_required,human_review_required
1474682,hey @115858 why did this update fuck up my phone? i️ can’t type i️ think anymore bc it just corrects to a stupid “A [question box]”,@458809 We'd like to help. Let's meet in DM to start. https://t.co/GDrqU22YpT,ios_software_issue,ios_software_issue,review_required,human_review_required
998925,Ever since I️ updated my phone it keeps sending question marks in boxes. I️ pay too much $ for this to happen @115858 fix it,@356521 We want to help get things working smoothly for you again. Try giving these steps a try: https://t.co/sDSg93LaFu,ios_software_issue,ios_software_issue,review_required,human_review_required
327316,My iPhone battery is seriously tripping. Haven't even touched it and it somehow has drained 60% of it's battery life. Help me @115858.,@194017 We can look into this with you. We know how important it is to keep your iPhone powered. Let's work together in DM. https://t.co/GDrqU22YpT,battery_power_issue,battery_power_issue,review_required,human_review_required
2297586,Fix this eye problem @115858 @123765,@666980 We have some great news. We've recently released iOS 11.1.1 which should address the autocorrect issue. You can read more here: https://t.co/xXaXeeSRt9,general_inquiry,general_inquiry,review_required,human_review_required
741680,@AppleSupport both my partner and my phones mobile data is slow even when able to get 4G. Sort this out please!,"@297380 We're happy to look into this with you. Does the entire device run slowly, does the issue occur on Wi-Fi as well?",connectivity_issue,connectivity_issue,review_required,human_review_required
1507027,Awkward moment in the store when Apple Pay wouldn't allow me to pay. #thanksapple @115858,"@469762 That’s not the experience we want for you. Give us some details on what happened when you tried to use Apple Pay, and we'll help out.",general_inquiry,general_inquiry,review_required,human_review_required
2047528,@AppleSupport And I'm currently on 10.3.3,@442656 Okay. There's a software update available for your device. We suggest starting by following these steps: https://t.co/soeXTHF3Pa,general_inquiry,general_inquiry,review_required,human_review_required
1584602,@AppleSupport Why do I️ need to do this at all? Can’t you guys release a patch to fix it?,@487599 The article offers a temporary solution and some additional info. Send us a DM if you have any other questions. We're here for you. https://t.co/GDrqU22YpT,general_inquiry,general_inquiry,review_required,human_review_required
2868491,@AppleSupport I told you here now fix it,@796616 Which device and software version is this on?,general_inquiry,general_inquiry,review_required,human_review_required
1804618,"My iPhone battery drains fast and I’m not sure how to fix it, I have a 5s. @115858 Help!",@542225 Thanks for reaching out to us. We are always happy to help. Send us a DM so we can look into this together. https://t.co/GDrqU22YpT,battery_power_issue,battery_power_issue,review_required,human_review_required
1585347,@AppleSupport what’s up with this “I️” issue. It’s annoying,@153508  Thanks for reaching out to us about your keyboard. We recommend checking out this link: https://t.co/xU1AGHStV6,general_inquiry,general_inquiry,review_required,human_review_required
503621,I left my house at 12  with my phone at 90% and my phone is on 7% @115858 fix ur phones,@235358 Battery life is something we all rely on to keep our products running throughout our busy days. Let's see what's up with your battery and how we can make it better for you. Which iPhone model and iOS version are you using? We'll start there.,general_inquiry,general_inquiry,review_required,human_review_required
300616,@AppleSupport I had to reboot it in order for it to work again. I can’t even turn off my phone because it’s hanging. Pls pls fix this,@187673 We'd love to help you out with what you're experiencing. Please send us a DM. https://t.co/GDrqU22YpT,general_inquiry,general_inquiry,review_required,human_review_required
1557605,@115858 fix this symbol BS immediately,@481470 We'll be glad to help you. Can you tell us a bit more about what you're experiencing? Please DM us. https://t.co/GDrqU22YpT,general_inquiry,general_inquiry,review_required,human_review_required
1528750,@AppleSupport Thanks! Wonder why the link in the setup process was wrong,@474625 You're very welcome. Feel free to reach out if you need us in the future. We'll be here for you.,general_inquiry,general_inquiry,review_required,human_review_required
2779306,@AppleSupport Multiple contacts,"@776310 Understood. For the next steps you'll need to know your Apple ID login info:

Go to Settings&gt;Messages&gt;Send &amp; Receive, tap your Apple ID and sign out. After that power the device off fully and then back on. 

Finally sign back in, and let us know if the issue persists.",general_inquiry,general_inquiry,review_required,human_review_required
2420105,"@115858 please help! My fathers iPhone 7plus is locked on the apple startup screen, he has done a hard reset, iTunes won’t recognize the phone when plugged in and we can’t get it to work.",@675575 We are here for you. Let's take a look at this further for you. Reach out to us in DM. https://t.co/GDrqU22YpT,app_service_issue,app_service_issue,review_required,human_review_required
1906580,@115858 getting pretty f*ckin sick of these stupid iOS 11 glitches https://t.co/q1XHhSr9ql,@568075 We're happy to assist. DM us which iOS 11 version you're currently running? Go to Settings &gt; General &gt; About for the version. https://t.co/GDrqU22YpT,ios_software_issue,ios_software_issue,review_required,human_review_required
105432,i left my house 10 mins ago and my battery went down 40% :( wtf @115858,"@139290 Let's make sure your settings are tweaked to ensure the most of your battery life between charges. We want your iPhone to be available when you need it. Check out these tips to optimize your battery life: https://t.co/TpjqFp3jxD

DM us and we'll cotinue from there. https://t.co/GDrqU22YpT",battery_power_issue,battery_power_issue,review_required,human_review_required
1265770,The new @115858 iOS update is fucking garbage .. why https://t.co/Ga0NQI5UEI,@416392 This isn't the experience we expect. We'd be happy to see how we can help. Which iPhone and iOS version do you have?,ios_software_issue,ios_software_issue,review_required,human_review_required
2005184,@AppleSupport what the hell?why would I recieve a notification like this on my iPhone saying that they are conducting tests to win ? #alert https://t.co/KD8NZ0FuC4,@592968 This looks like a popup ad based on the app you're using. Have you restarted your device? Let us know in DM. https://t.co/GDrqU22YpT,general_inquiry,general_inquiry,review_required,human_review_required
2300172,@AppleSupport I updates to 11.1.1 and the speed improved. But i can get multiple apps to drag and drop at the same time. How come?,"@667599 If we're understanding correctly, you are able to move two apps at one time. Is that right? Please DM us. https://t.co/GDrqU22YpT",ios_software_issue,ios_software_issue,review_required,human_review_required
156019,@AppleSupport do you know when the Apple TV app/Apple TV iOS will be available outside of the US? (esp UK) - I heard it would be finally available around this time?,@150529 We appreciate your interest and encourage you to stay up to date on Apple news here: https://t.co/gbIPLOsnZd,ios_software_issue,ios_software_issue,review_required,human_review_required
1575030,@AppleSupport I like the beta. I’m on the latest version. That message comes up all the time,"@485362 Got it. If you have any issues, such as this, while using the public beta, submit feedback here: https://t.co/OTNGzDuUXI",general_inquiry,ios_software_issue,review_required,human_review_required
2304557,@AppleSupport I’m trying to send pictures via iMessage after the newest update but none of my photos will fully download from iCloud? It says “unable to share” and that there was an error. Could you help me sort out the problem please?,@668656 We want you to be able to share your pictures with your friends and family from the Messages app. Let's see if we can get down to the bottom of this with you. Are you connected to Wi-Fi? Are you able to share the photos from the Photo's app?,icloud_issue,icloud_issue,review_required,human_review_required
1357309,Does anyone know if I would be able to change it to collect at the store? Don’t wanna wait for end of November delivery 🤔 @AppleSupport,@436452 Great question! We would recommend getting in touch with our Online Store team who can help: https://t.co/8yjRd1Xo0i,general_inquiry,general_inquiry,review_required,human_review_required
1671264,@AppleSupport LIKE WHAT IS THIS https://t.co/Q3R8KtQyCU,@508715 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,general_inquiry,general_inquiry,review_required,human_review_required
1028434,"@AppleSupport No, the third screen shot attached is actually the first taken. You can try the same steps on iPhone 6.","@320539 When you turn off Bluetooth and Wi-Fi, are you doing that from Settings or the Control Center? Let us know in DM. https://t.co/GDrqU22YpT",device_hardware_issue,general_inquiry,review_required,human_review_required
