customer_tweet_id,customer_id,customer_created_at,customer_text,reply_tweet_id,reply_created_at,reply_text,cluster
1812296,544463,Wed Oct 18 02:14:12 +0000 2017,I need help. Why isn't anybody helping me? I've been trying at this for almost 3 hours.,1812295,Wed Oct 18 02:23:00 +0000 2017,@544463 Hi there! We've responded to you in DM. Let's continue to work there.,0
1677860,510340,Mon Nov 06 07:40:07 +0000 2017,new iOS update is fucking up the letter “I️” in text. 😒 #fixit,1677859,Mon Nov 06 15:03:25 +0000 2017,@510340 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,0
2408553,131061,Tue Nov 14 14:11:58 +0000 2017,"""Safari can't open the page "" because the server unexpectedly dropped the connection."" its about time to fix this nonsense!!!",2408552,Tue Nov 14 16:00:23 +0000 2017,@131061 We'd love to help. Tell us which device and software version that you're using. We'll take it from there.,0
1573719,485040,Sat Nov 04 14:32:35 +0000 2017,I tried again and now it tries to reboot and then turns off completely,1573720,Sat Nov 04 19:01:26 +0000 2017,@485040 Do you see anything show up on the screen before it shuts off again?,0
1642373,502024,Tue Oct 17 15:52:35 +0000 2017,Thankyou. Issue solved.,1642375,Tue Oct 17 16:06:01 +0000 2017,@502024 That's great to hear! Let us know if you have any other questions we can help with. We're here for you.,0
1684372,491215,Mon Nov 06 15:01:58 +0000 2017,AND IM STILL SEEING DAMN BOXES BRUH &amp; I DID THE LIL “i” SHORTCUT THING🤨,1684371,Mon Nov 06 17:13:35 +0000 2017,@491215 We hear you. Feel free to meet us in DM for more details. Thanks. https://t.co/GDrqU22YpT,0
2343834,579730,Mon Nov 13 12:13:51 +0000 2017,I’m having trouble with sms messages failing... is this a carrier problem with or with my iPhone? It seems if recipients are not in my contacts I can’t text them?,2343832,Mon Nov 13 15:36:29 +0000 2017,@579730 We want to help! Check out this article regarding what to do when you can't send messages on your iPhone and let us know what you find: https://t.co/2hgNQH8Vvq,0
1658235,505932,Mon Nov 06 02:51:32 +0000 2017,Hi can you please fix my phone so that my I’s stop coming up as weird symbols!!!!! thx 💛,1658234,Mon Nov 06 04:43:58 +0000 2017,@505932 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,0
1938500,576648,Sat Oct 28 02:02:51 +0000 2017,This latest update is not my friend I need the cheat code to get back to my bug free phone. #help,1938499,Sat Oct 28 03:02:56 +0000 2017,"@576648 We'd love to see how we can assist. To begin, DM us your iPhone model, along with the exact iOS version. We'll start there. https://t.co/GDrqU22YpT",0
1946729,485313,Mon Oct 30 05:03:40 +0000 2017,what the actual fuck did y’all do to my phone with this update bruh,1946728,Mon Oct 30 12:19:26 +0000 2017,@485313 We'd like to help with any issues you may be experiencing. Send us a DM with more details and we'll get started. https://t.co/GDrqU22YpT,0
2589702,733568,Mon Oct 30 19:22:02 +0000 2017,why does it seem like my camera quality is deteriorating?,2589701,Mon Oct 30 19:26:00 +0000 2017,@733568 You've come to the right place. What are you seeing with the camera quality? Let us know to get started.,0
656315,276150,Wed Nov 22 22:23:54 +0000 2017,every now and again when I unlock my new iPhone X it restarts my phone. How can I fix this?,656314,Wed Nov 22 22:39:00 +0000 2017,@276150 Congrats on the new iPhone X. We'll be happy to work with you to get things working as expected. Can you DM us the exact version of iOS 11 you are running? Do you see anything on the screen such a spinning gear when the iPhone restarts? https://t.co/GDrqU22YpT,0
2303479,440654,Sun Nov 12 16:47:45 +0000 2017,"Not quite sure this makes sense. Watch Series 3, updated to watchOS 4.1, Apple TV updated, fast WiFi...and yet, Remote worked only on the first try yesterday. We love our watches, otherwise. But, my wife is quite disappointed Remote isn’t working. Any fix for this?",2303477,Sun Nov 12 19:18:28 +0000 2017,"@440654 We'll do everything we can to help out. Does rebooting the Apple TV make any difference? If not, we'll want to get you to the Apple TV experts here: https://t.co/IBIY3vMgPj",0
243272,173765,Thu Oct 05 11:34:55 +0000 2017,"every since the iOS 11 update, my iPhone 7 battery sucks. Prior to iOS 11 my battery used to last more than a day.",243271,Thu Oct 05 14:40:01 +0000 2017,@173765 Have you been able to update to 11.0.2 yet? https://t.co/80YRnjDFDk Send us a DM and let us know. https://t.co/GDrqU22YpT,0
50040,127202,Wed Nov 01 16:52:21 +0000 2017,fix this I️ !!!!,50039,Wed Nov 01 17:40:30 +0000 2017,@127202 We're here for you. Which version of the iOS are you running? Check by tapping Settings &gt; General &gt; About.,0
2727107,764733,Tue Oct 31 18:20:45 +0000 2017,Anyone else having issues with “I “ on the iPhone? It keeps changing to I️ How they get you to get a new phone 🤔🤔 #iPhoneX,2727105,Tue Oct 31 18:24:57 +0000 2017,@764733 We are here to help. Can you confirm your iOS version?,0
2958760,364007,Wed Nov 29 19:39:45 +0000 2017,Anyone else lost all their contacts on iPhone? Mine have just randomly disappeared! any ideas? #ios1112 #LostContacts,2958758,Wed Nov 29 19:54:29 +0000 2017,@364007 We want to help. Are you using iCloud Contacts?,0
1304718,424883,Fri Oct 27 01:56:02 +0000 2017,Have it set to remind me 10 Gines a day. Didn’t tell me to breath at all on yesterday. Twice today even though I’ve had it on for 14 hours,1304720,Fri Oct 27 02:07:00 +0000 2017,@424883 Which iPhone and exact iOS version are you using with your Apple Watch? We want to make sure iOS is up-to-date.,0
1225815,407572,Wed Oct 25 19:36:23 +0000 2017,its a Wi-Fi only iPad and I'm in Uganda,1225817,Wed Oct 25 19:56:27 +0000 2017,"@407572 We'll make sure to get this straightened out. DM us, and we'll see you there. https://t.co/GDrqU22YpT",0
2004737,592825,Fri Nov 03 23:30:25 +0000 2017,WHY THE FUCK CANT I️ TYPE AN “I” HUH PLEASE EXPLAIN ITS MY MOST USED LETTER,2004736,Sat Nov 04 03:28:58 +0000 2017,@592825 We can help you out. Take a gander at the following article and DM us with any questions. Thanks. https://t.co/xXaXeeSRt9 https://t.co/GDrqU22YpT,0
1821136,546730,Mon Oct 16 17:58:16 +0000 2017,really screwed us over with this iOS update. My battery life is a joke. FIX IT!!,1821135,Mon Oct 16 18:06:39 +0000 2017,@546730 We'll be happy to look into this with you. Go ahead and join us in DM so we can further determine what's going on: https://t.co/GDrqU22YpT,0
1929267,574121,Thu Oct 26 20:53:17 +0000 2017,"since the updates, my phone keeps freezing/ crashing 🤔 is this common &amp; anyway to sort it? #appleupdates #iphone6s #annoying",1929266,Thu Oct 26 21:59:37 +0000 2017,@574121 That’s not the type of experience you expect with your iPhone. Send us a DM telling us which iPhone you have and the iOS version. https://t.co/GDrqU22YpT,0
2484308,217276,Wed Nov 15 10:57:06 +0000 2017,can’t download previously purchased content and .... help?,2484307,Wed Nov 15 15:18:09 +0000 2017,@217276 We want you to have access to your purchases. What happens when you try to download? Are you signed in to the account you purchased your content with?,0
1545920,478751,Sat Oct 28 14:54:47 +0000 2017,Anyone else having issues with preorder validation for preorder walk-in for #iphoneX ? Extremely frustrating!! HELP???,1545919,Sat Oct 28 15:43:27 +0000 2017,@478751 We’d like to look into options for you. DM us your country location to get started. https://t.co/GDrqU22YpT,0
484595,230321,Fri Dec 01 16:18:14 +0000 2017,"As you can see from the picture, it was an official update from Apple. As soon as I uploaded macOS software update, I received notification that I have to install security updates as well.",484596,Fri Dec 01 17:20:33 +0000 2017,@230321 Thank you. Please come on over to DM and we'll be more than happy to look into this with you further. https://t.co/GDrqU22YpT,0
1558848,481757,Sat Nov 04 02:29:50 +0000 2017,my phone is glitching please fix it 🗣😒,1558847,Sat Nov 04 13:01:27 +0000 2017,@481757 Let's look into this for you. Send us a DM with more details about what you are experiencing. https://t.co/GDrqU2kzhr,0
2860030,501233,Mon Nov 27 22:17:43 +0000 2017,have u fixed the problem where iMessage messages get delayed/glitched?,2860029,Mon Nov 27 22:31:00 +0000 2017,"@501233 We'd be happy to help you with iMessage. Can you tell us more about what you're experiencing? Also, what device and operating system are you using iMessage with?",0
1905772,567883,Wed Oct 18 12:20:39 +0000 2017,"y’all really not slick, charging me twice a month for Apple Music. I’m really bout to unsubscribe, this some bullshit.",1905771,Wed Oct 18 14:06:02 +0000 2017,@567883 That’s not the experience we want for you. Our iTunes Store Support team can partner with you here: https://t.co/SDIe7UiyJN,0
1344618,433563,Fri Oct 27 16:32:32 +0000 2017,11.0.3 (15A432),1344620,Fri Oct 27 18:53:30 +0000 2017,@433563 We'd be happy to look into this with you further. DM us and we'll go from there. https://t.co/GDrqU22YpT,0
699620,286908,Thu Nov 23 13:11:10 +0000 2017,this is what I get for trying to update my mac cc:,699619,Thu Nov 23 16:04:00 +0000 2017,@286908 We're here for you. Try these steps: https://t.co/e6K2eEkP98 Let us know if you have any questions.,0
1470863,461414,Thu Nov 02 23:37:54 +0000 2017,yo fix your fucking update.,1470860,Fri Nov 03 00:47:01 +0000 2017,@461414 We're here to help. Tell us what issue you're having with your device. We can work together on this.,0
2314125,671035,Thu Oct 19 22:14:43 +0000 2017,"IOS 11 update awful. Apps not working properly, freezing, slow. Worst version",2314123,Thu Oct 19 22:32:25 +0000 2017,@671035 That’s not what we’d like to hear. Can you let us know what apps you have the most issues with via DM? https://t.co/GDrqU22YpT,0
255787,176839,Thu Oct 05 18:24:04 +0000 2017,"Wi-Fi, of course. I don’t notice performance issues with anything else. Also, PLEASE add the size of the apps in the updates again.",255786,Thu Oct 05 19:11:27 +0000 2017,@176839 Thanks for clarifying. Let's update the device and see if that helps. You can find directions here: https://t.co/80YRnjDFDk,0
2490791,711185,Wed Nov 15 16:50:36 +0000 2017,OMG WHY DID MY CAMERA STOP WORKING!??? I already reset and everything 😭😭,2490790,Wed Nov 15 17:31:33 +0000 2017,@711185 We want to help with your iPhone's camera. DM us if both the back and front camera's are affected and what iOS version you have in Settings &gt; General &gt; About. We'll look into this with you there. https://t.co/GDrqU22YpT,0
2862158,795095,Mon Nov 27 22:42:08 +0000 2017,This update has my phone fucked up wyd ??,2862156,Mon Nov 27 23:08:29 +0000 2017,@795095 We'd like to help. What kind of issues are you having? Are you running iOS 11.1.2?,0
1327393,429698,Sat Nov 25 20:51:41 +0000 2017,I Don't Have Apps On My Device but only have 350MB Of Free Storage,1327391,Sat Nov 25 21:01:26 +0000 2017,"@429698 All right, thanks. Which device are you using currently? Please DM us with that information. https://t.co/GDrqU22YpT",0
1028133,363307,Thu Oct 12 16:58:16 +0000 2017,i am locked out of my ipad and its really pissed me off. I dont remember the apple id wth do i do now just leave my ipad in the draw!,1028132,Thu Oct 12 17:46:34 +0000 2017,@363307 We're eager to get you back to using your iPad. Let's attempt to recover your Apple ID here: https://t.co/buxNpfhIIM,0
441070,219642,Wed Oct 18 10:26:49 +0000 2017,. just upgraded to iOS 11.0.3 on iPad Pro and most of my notes have disappeared . Any thoughts ?,441068,Wed Oct 18 13:41:01 +0000 2017,@219642 Thanks for reaching out. Are you using iCloud to save and sync Notes between devices? https://t.co/GDrqU22YpT,0
2518201,717317,Wed Nov 15 23:13:36 +0000 2017,do you guys even test iOS any more? For the first time in 8 years I am considering buying something other than an iPhone! #ios1111 #testyourcode,2518200,Thu Nov 16 00:32:00 +0000 2017,@717317 We'd be happy to help with any issues you're having. Could you please send us a DM with some details of what you're experiencing? https://t.co/GDrqU22YpT,0
967817,349725,Sat Oct 21 22:37:57 +0000 2017,"not sure what happened, but just lost all my music on my phone. have to resend it all! #ios11problems",967816,Sun Oct 22 00:32:00 +0000 2017,@349725 We'd like to help with this. Was this your Apple Music library or iTunes Store purchases? Let us know in DM. https://t.co/GDrqU22YpT,0
1420614,450260,Mon Oct 16 17:47:59 +0000 2017,"So great to hear that other ppl are experience this problem, I thought it was just me. Lol",1420612,Mon Oct 16 17:56:36 +0000 2017,@450260 We'd love to help! It's certainly not what we want you to experience after updating. What's the exact iOS version you're using?,0
589453,259360,Sun Dec 03 15:30:29 +0000 2017,im thru with the bullshit updates OKAY! I can’t even Bluetooth my phone to my carrrrr 😩😩,589452,Sun Dec 03 16:39:30 +0000 2017,@259360 We want to help you with your iPhone and car stereo. Please DM us what happens when you try and pair the two. We'll work with you on a fix for this issue. https://t.co/GDrqU22YpT,0
1327440,126314,Sat Nov 25 20:38:38 +0000 2017,"lost my iphone and after paying $199 ""deductible"", you send me a crap phone that doesn't work. Absolute bullsh*t. I am livid. #jerks",1327439,Sat Nov 25 20:44:00 +0000 2017,"@126314 If you're running into issues with a replacement iPhone, we'd like to help you out. 

Please tell us the exact issue(s) you're experiencing. Also, please let us know what version of the iOS software you currently have installed in DM. https://t.co/GDrqU22YpT",0
1986553,588045,Wed Oct 18 18:37:55 +0000 2017,"hey I'm not receiving my WhatsApp notifications since the iOS 11 update. Only when I enter the app, I need some help please.",1986551,Wed Oct 18 18:57:44 +0000 2017,"@588045 Happy to help out. Are you showing any updates for the app in the App Store? Also, what's the exact iOS version running?",0
1270282,417411,Thu Oct 26 15:54:39 +0000 2017,With everything!!!,1270284,Thu Oct 26 16:46:00 +0000 2017,@417411 Thank you for clarifying that for us. Does restarting fix the problem? DM us to let us know. https://t.co/GDrqU22YpT,0
2274007,661429,Sat Nov 11 01:42:12 +0000 2017,Never in my life have I️ had so many problems with my phone before whyyyyy😭,2274006,Sat Nov 11 03:02:39 +0000 2017,@661429 We're happy to help. Can you give us a few more details about what you're experiencing?,0
2977706,821241,Thu Nov 30 03:22:10 +0000 2017,"No, if the phone locks while I’m on FaceTime the screen is useless. I can’t unlock it, use the flashlight or camera buttons, nothing.",2977705,Thu Nov 30 03:33:00 +0000 2017,"@821241 Got it, thanks for clarifying. Let us know the iOS this occurs on in a DM and we'll continue to assist. https://t.co/GDrqU22YpT",0
345146,198113,Sun Oct 08 00:08:17 +0000 2017,"Everything is slower to load. Apps, etc. My messaging app lags/freezes a lot too. Overall, my phone has become a lot slower after update.",345145,Sun Oct 08 02:14:30 +0000 2017,"@198113 Great details, thanks. To help isolate the issue, DM us which iPhone you’re using currently. https://t.co/GDrqU22YpT",0
1707723,517506,Mon Nov 06 22:08:27 +0000 2017,I can not even sign into my Apple ID account! Get it together !!,1707721,Mon Nov 06 23:22:00 +0000 2017,@517506 We'd like to help you with this. Are you trying to sign in here: https://t.co/ggVDoc1mU7? Are you receiving an error message?,0
2042333,603925,Wed Oct 18 23:17:33 +0000 2017,"I’ve only noticed it for message notification up to now yeah, Facebook and texts.",2042334,Wed Oct 18 23:29:32 +0000 2017,@603925 Got it. Would you mind joining us in DM please? We'd like to start troubleshooting. https://t.co/GDrqU22YpT,0
2065057,143060,Sat Oct 07 20:18:58 +0000 2017,"For example, I walked &gt;2 miles home from work yesterday (in addition to walking around at lunch &amp; during workday).",2065056,Sat Oct 07 21:53:29 +0000 2017,@143060 Thanks for these details. Let's look into this a bit closer by moving to DM. Use this link to join us: https://t.co/GDrqU22YpT,0
857906,323723,Fri Oct 20 16:26:59 +0000 2017,This new iOS is bad 😐,857905,Fri Oct 20 16:58:35 +0000 2017,@323723 We'd like to help if you need. Send us a DM and let us know what's going on? https://t.co/GDrqU22YpT,0
2552526,725031,Thu Nov 16 09:14:10 +0000 2017,Had a meltdown this morning when I was on the phone cause the screen went blank and literally wouldn’t do anything. Got off the phone and it suddenly pinged back up as normal. It’s never done it before what’s up with my iPhone?,2552525,Thu Nov 16 14:53:00 +0000 2017,@725031 Thanks for reaching out! Let’s dig a little deeper to see what we can find out about your iPhone. DM us your current iOS version. We’ll continue working with you there. https://t.co/GDrqU22YpT,0
2406735,692160,Tue Nov 14 12:53:48 +0000 2017,"what's the availability of iPhone X Silver 64 &amp; 256 GB without carrier contract at store, Apple Valley Fair, Santa Clara, CA?",2406734,Tue Nov 14 15:21:29 +0000 2017,@692160 We appreciate your interest in the iPhone X. We'll be happy to get you pointed in the right direction. Please DM us here: https://t.co/GDrqU22YpT,0
1205267,403086,Tue Oct 17 01:45:05 +0000 2017,I’ve already tried reboot (holding the home and lock key until the Apple logo comes on) 3 times and still nothing.,1205266,Tue Oct 17 01:51:30 +0000 2017,@403086 Got it. Have your tried performing a normal restart of your device yet? Here's how: https://t.co/OWRDHWSt4h,0
1551326,480054,Fri Nov 03 23:42:54 +0000 2017,"I'm facing same issue for iOS 11.1, please guide me how to fix it",1551325,Sat Nov 04 03:44:23 +0000 2017,@480054 Let's check that out for you. Send us a DM to get started. https://t.co/GDrqU22YpT,0
2048570,187290,Thu Oct 05 13:48:18 +0000 2017,"speakerphone broken, everything freezes and battery is shit ! Wtf were you thinking ?",2048569,Thu Oct 05 15:36:00 +0000 2017,@187290 Let’s work together on this situation. Have you taken any troubleshooting steps yet? Let us know via a DM. We’ll go from there. https://t.co/GDrqU22YpT,0
1580438,486614,Sat Nov 04 15:34:05 +0000 2017,latest update sucks. Hey iMessage gets stuck and you have to close out to see last sent message. Same @ whatsapp,1580437,Sat Nov 04 19:41:01 +0000 2017,@486614 We're happy to assist. Which iOS 11 version are you currently running? Go to Settings &gt; General &gt; About for the version.,0
2266118,659611,Sat Nov 11 03:46:47 +0000 2017,I can type I again!!! Thank you 😁,2266117,Sat Nov 11 04:39:51 +0000 2017,@659611 We're glad it worked for you. Let us know if you need anything in the future. Have a wonderful evening!,0
2652642,748094,Sun Nov 19 02:17:49 +0000 2017,"No info on the card except the ""Dad"" thing, and only on the watch. The phone seems to know me by my name. However when I ask Siri's Watch who am I, she answers by my right name, but the card keeps saying ""Dad"". Thanks for your help!",2652641,Sun Nov 19 02:29:52 +0000 2017,"@748094 Let's meet in DM to follow up on this issue, please. https://t.co/GDrqU22YpT",0
362489,201854,Sun Oct 08 15:44:31 +0000 2017,Not %100 but yea sometimes. Also started to have incoming voice problems when talking with someone hearing ‘data voices’,362488,Sun Oct 08 18:21:29 +0000 2017,"@201854 Have you tried to force close, and reopen the app? Here's how: https://t.co/DEYy6pvQDC DM us the results. https://t.co/GDrqU22YpT",0
1416046,449089,Thu Nov 02 02:15:01 +0000 2017,"Battery won't hold a charge. Powers off at any percentage if I open apps. Operates extremely slow. More calls dropping, connectivity issues.",1416045,Thu Nov 02 02:57:56 +0000 2017,"@449089 Let's take a look at the overall software. To start, are you using iOS 11.1? Let us know in DM. https://t.co/GDrqU22YpT",0
512530,237875,Fri Dec 01 22:48:20 +0000 2017,"Hey ..the new iPhone os sucks! I guess the joke’s on me cuz I’m NOT ponying up for the new phone. Maybe when I do need the upgrade, it’ll be android!",512529,Fri Dec 01 23:27:32 +0000 2017,@237875 We’re here to help you with any issues you may be experiencing with your iPhone. Click the DM link and let us know what’s happening and we’ll get started there. https://t.co/GDrqU22YpT,0
1836825,550728,Wed Oct 18 16:28:05 +0000 2017,I can not believe iOS 11 has crippled my 📱6S so much. Had I known this I never would have updated! Performance is shocking!,1836824,Wed Oct 18 17:04:00 +0000 2017,@550728 We want you to enjoy using iOS 11 with your iPhone. What kind of performance issues have you noticed? DM us with details here: https://t.co/GDrqU22YpT,0
449456,221516,Thu Nov 30 20:57:30 +0000 2017,"Yes, I deleted them from everywhere",449454,Thu Nov 30 21:09:26 +0000 2017,"@221516 If you restart the device, do your photos show the accurate amount?",8
258927,177560,Thu Oct 05 19:13:27 +0000 2017,my MBP 2017 can’t find the supplemental update just released. I’m running MacOS 10.13 (17A362a). Any help?,258923,Thu Oct 05 20:15:32 +0000 2017,"@177560 Happy to help. Are you attempting to update from our website here?: https://t.co/hERNiXk957 Also, are you getting an error?",0
2523438,374040,Thu Nov 16 01:48:08 +0000 2017,Anybody having connective issues since the new iOS update?,2523437,Thu Nov 16 02:25:01 +0000 2017,@374040 Let's look into this connection issue for you. Send us a DM with more details about what you are experiencing. https://t.co/GDrqU22YpT,0
2347618,678693,Mon Nov 13 15:42:11 +0000 2017,How on earth has not fixed the I️ yet???,2347617,Mon Nov 13 16:41:27 +0000 2017,"@678693 Thank you for reaching out to us. We know how important it is to have this resolved as quickly as possible. To start, have you updated your device to 11.1.1? You can update your device by following  these steps: https://t.co/80YRnjDFDk",0
2304338,218518,Thu Oct 19 20:30:04 +0000 2017,What should I do?,2304337,Thu Oct 19 21:05:00 +0000 2017,@218518 We're here to help. We recommend estimating the weight until you get the exact number. You can go back in to make the change.,0
2040931,603463,Tue Nov 07 23:43:35 +0000 2017,I’m waiting for Someone to FIX THISSSS SHIT all my tweets sound dumb AF,2040930,Wed Nov 08 00:30:00 +0000 2017,@603463 We'd like to help. What device is this happening on? What issue are you experiencing? Tell us more in a DM. https://t.co/GDrqU22YpT,0
1587413,488283,Sat Nov 04 19:08:57 +0000 2017,what is this I️ this,1587412,Sat Nov 04 22:54:00 +0000 2017,@488283 We'd love to help. Provide us with more information on the issue to better assist you.,0
1095152,378434,Mon Oct 23 21:08:41 +0000 2017,Tell me how says it restored backup but didn’t put any of my audiobooks and a shit ton of my music back on my phone? Wtf ?,1095150,Mon Oct 23 21:24:31 +0000 2017,@378434 We understand expecting all of your content back after restoring from a backup and would like to help. Which model is it?,0
2922697,808825,Wed Nov 29 02:00:18 +0000 2017,FIX FUCKING IOS 11 MY PHONE KEEPS CRASHING,2922696,Wed Nov 29 02:11:00 +0000 2017,"@808825 Let's take a look at this together!  To start, feel free to DM us what country you're currently located in and we'll go from there. https://t.co/GDrqU22YpT",0
1908113,568424,Wed Oct 25 17:29:16 +0000 2017,i was literally only using spotify and sitting at a bus stop lol,1908115,Wed Oct 25 17:40:44 +0000 2017,"@568424 How long does a full charge usually last?  How many times do you have to charge your device in a day? Let us know in DM, https://t.co/GDrqU22YpT",0
1712526,518713,Tue Nov 07 01:22:49 +0000 2017,I️ would really appreciate it if you fixed this issue I️ I️ I️,1712525,Tue Nov 07 02:15:32 +0000 2017,@518713 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,0
2442701,700471,Wed Nov 15 00:15:01 +0000 2017,I have an iPhone 7 with iOS11.1.1. Autocorrect has always been pretty good in the past but now it’s completely changing words. The keyboard is slow so when I start typing it needs half the sentence,2442703,Wed Nov 15 00:31:00 +0000 2017,@700471 Let's look into that further. Send us a DM and we'll go from there. https://t.co/GDrqU22YpT,0
15467,119411,Wed Nov 22 08:32:26 +0000 2017,hi all. and settings apps keep crashing on iOS 11.1.2. See attached video. Is this a known issue?,15466,Wed Nov 22 14:18:28 +0000 2017,@119411 Thanks for bringing this to our attention. We'd like to look into this further. Please click here to join us in DM: https://t.co/GDrqU22YpT,0
1986856,588127,Thu Nov 02 03:29:26 +0000 2017,please stop my phone from turning the letter I️ into this weird symbol. It’s driving me crazy. Thanks.,1986855,Thu Nov 02 12:37:26 +0000 2017,"@588127 Thanks for reaching out to us. We'd like to take a look into this for you. Please send us a DM, and we'll get started. https://t.co/GDrqU22YpT",0
1575070,485375,Sat Nov 04 14:55:05 +0000 2017,But I️ don’t understand why I️ have to be the one to fix the problem. All I️ did was update my phone. I️ want to un update,1575072,Sat Nov 04 19:25:23 +0000 2017,"@485375 Due to security &amp; privacy updates, downgrading is not supported. Let us know how that workaround does. We're eager to hear.",0
323448,193028,Sat Oct 07 07:24:04 +0000 2017,"i don’t know what y’all doing to my phone to make it act like a crackhead, but chill out.",323446,Sat Oct 07 14:31:33 +0000 2017,@193028 We'd like to help. Tell us more details about what you're experiencing with your iPhone.,0
1028541,363359,Sat Oct 14 16:46:58 +0000 2017,Yo wtf is this?,1028540,Sat Oct 14 17:35:00 +0000 2017,@363359 We're here to help. DM us what iOS version you're on. https://t.co/GDrqU22YpT,0
103215,138708,Thu Nov 30 17:34:29 +0000 2017,"Please help me, apple call centre in India unable to support",103214,Thu Nov 30 17:56:00 +0000 2017,@138708 We're happy to assist you. Is this related to the Face ID issue you recently had? DM us with more information and we'll go from there. https://t.co/GDrqU22YpT,0
2609212,425948,Mon Oct 30 22:04:53 +0000 2017,for some reason my photos have a little exclamation point with a circle on the bottom right and I’m not able to use my photos😭,2609210,Mon Oct 30 22:18:26 +0000 2017,@425948 We want to help! What model of iOS device are you using? Do you have the most recent version of iOS 11.0.3 downloaded?,0
1765047,530912,Tue Nov 07 20:40:05 +0000 2017,Could you explain this? 11 is the most buggy iOS version ever. 11.0.x was and 11.1 is.,1765045,Tue Nov 07 21:43:00 +0000 2017,@530912 Let's have a look at this issue together. Can you please DM us? https://t.co/GDrqU22YpT,0
193572,161511,Wed Oct 04 15:20:32 +0000 2017,"urgh!! The new update is awful! My battery is being drained, the design is hideous! What is going on?!!!",193571,Wed Oct 04 16:09:33 +0000 2017,@161511 We want to help with your battery. Have you tried these steps? https://t.co/bivpdfBNJ6,0
2835218,789188,Sun Nov 12 13:58:50 +0000 2017,CAN APPLE PLEASE FIX THIS I️ SHIT !!,2835217,Sun Nov 12 17:35:35 +0000 2017,@789188 Thanks for reaching out about this behavior. Does that still continue after installing the latest iOS 11.1.1 update? https://t.co/80YRnjDFDk Let us know via a DM. We’ll keep moving forward from there. https://t.co/GDrqU22YpT,0
1331956,430734,Fri Oct 27 04:56:03 +0000 2017,Hey Why don’t you make lyrics available offline?,1331955,Fri Oct 27 13:06:32 +0000 2017,@430734 We love getting feedback from our customers. You can leave yours directly to us here: https://t.co/eTPVYVFyd8,0
891114,331582,Fri Oct 13 17:28:05 +0000 2017,"Oh wow , 10% battery reduction in less than 5mins. #iOS11 👏🏻👏🏻👏🏻👏🏻",891113,Fri Oct 13 17:50:35 +0000 2017,@331582 We can help. Do you notice this while performing certain tasks on your iPhone?,0
184505,159427,Sat Nov 11 06:52:32 +0000 2017,if iOS11 is your #strangerthings attempt yal just need to quit it.,184504,Sat Nov 11 15:32:00 +0000 2017,"@159427 Thanks for reaching out to us for support. Looks like you are having problems with FaceTime. When you have a free moment, please DM us so that we can look into this together. https://t.co/GDrqU22YpT",0
1958491,581039,Mon Oct 30 19:47:35 +0000 2017,Listen if I delete a number I want it gone. Not pop back up and say maybe......... that defeats the point.,1958490,Mon Oct 30 19:59:45 +0000 2017,@581039 We’d like to help check this out with you. Send us a DM explaining more about what’s happening and we’ll go from there. https://t.co/GDrqU2kzhr,0
288489,184723,Fri Oct 06 11:49:10 +0000 2017,I did my new update now my phone randomly locks and resets itself. Will there be a new update to fix this?,288488,Fri Oct 06 15:16:00 +0000 2017,@184723 That's not the experience we want you to have. DM us using the link below. We'll work from there. https://t.co/GDrqU22YpT,0
503643,235366,Fri Dec 01 19:32:04 +0000 2017,another keyboard glitch. Fix I.T,503642,Fri Dec 01 20:21:39 +0000 2017,@235366 Hi. We'd like to help with this. DM us and tell us the device you have and the version OS you're running. https://t.co/GDrqU22YpT,0
2138922,629076,Wed Nov 08 21:57:30 +0000 2017,. I downloaded High Sierra last night v 10.13.1. Now #finalcutpro won’t open. You telling me I have to buy it again? What the heck?! #appleuser #macproblems #sadApplecustomer,2138921,Wed Nov 08 22:08:30 +0000 2017,@629076 We want to help out with this in any way that we can. Does an update show in the App Store? Let us know in DM. https://t.co/GDrqU22YpT,0
2153422,632734,Thu Nov 09 02:01:11 +0000 2017,please fix the I️ issue,2153421,Thu Nov 09 02:12:54 +0000 2017,@632734 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,0
1102918,380261,Sat Oct 14 00:09:15 +0000 2017,Yesssssss. It only charges in my computer,1102920,Sat Oct 14 00:37:00 +0000 2017,"@380261 Alright, understood. Are you able to use this wall adapter to charge any other devices?",0
301580,187944,Fri Oct 06 23:07:07 +0000 2017,Toma no cu q vcs estenderam tudo q eu falei ! Lixo de celular !,301582,Sat Oct 07 01:59:50 +0000 2017,"@187944 Since our Twitter support is available in English, get help at https://t.co/IBIY3vMgPj or join https://t.co/pvaOFfPbjt.",0
447420,220974,Sun Dec 03 11:57:03 +0000 2017,"Yes, I’ve used this app for two years.",447422,Sun Dec 03 15:33:43 +0000 2017,"@220974 What version of watchOS, and iOS are you running on your devices? DM us back. https://t.co/GDrqU22YpT",0
